country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
CAN,59.83161,-121.97346,319.15,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.81,3.86,N
CAN,59.83161,-121.81659,344.71,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,296.18,8.91,N
CAN,59.83192,-121.99562,310.93,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.67,1.11,N
CAN,59.83195,-121.83876,332.99,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.89,4.18,N
CAN,59.83209,-121.77887,303.18,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.28,3.84,N
CAN,59.83221,-122.01776,315.29,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.81,1,N
CAN,59.8323,-121.86098,356.52,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,311.19,16.86,N
CAN,59.83244,-121.80107,338.58,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.99,5.36,N
CAN,59.83251,-122.03991,302.1,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.96,2.88,N
CAN,59.83264,-121.88316,338.39,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.7,3.98,N
CAN,59.83278,-121.82324,352.27,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,299.23,6.83,N
CAN,59.83291,-121.76333,304.8,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.14,1.62,N
CAN,59.83313,-121.84541,348.99,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,301.18,4.18,N
CAN,59.83326,-121.78554,317.91,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.15,3.84,N
CAN,59.83337,-122.02441,301.84,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.45,2.01,N
CAN,59.83347,-121.86765,351.23,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,295.72,7.25,N
CAN,59.83361,-121.80772,326.89,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.16,4.94,N
CAN,59.83396,-121.8299,344.25,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,296.13,6.83,N
CAN,59.83409,-121.76998,319.39,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.02,1.62,N
CAN,59.83429,-121.85207,350.96,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,300.38,6.72,N
CAN,59.83444,-121.79219,333.09,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.37,5.36,N
CAN,59.83453,-122.03107,300.79,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.76,2.01,N
CAN,59.83464,-121.87431,337.02,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.9,7.25,N
CAN,59.83479,-121.81438,317.15,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.84,4.94,N
CAN,59.83513,-121.83656,309.51,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.31,4.18,N
CAN,59.83527,-121.77664,341.56,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.07,4.48,N
CAN,59.83539,-122.01556,336.84,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.96,4.95,N
CAN,59.83547,-121.85874,354.63,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,300.74,6.72,N
CAN,59.83562,-121.79883,344.39,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,296.33,5.36,N
CAN,59.83569,-122.03772,343.08,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.95,2.88,N
CAN,59.83582,-121.88096,345.19,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.62,3.98,N
CAN,59.83595,-121.821,338.57,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.94,4.21,N
CAN,59.83625,-122.00008,300.04,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.54,1.11,N
CAN,59.8363,-121.8432,340.42,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.52,4.18,N
CAN,59.83644,-121.78331,334.43,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.94,4.48,N
CAN,59.83655,-122.02222,302.89,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.93,1.24,N
CAN,59.83665,-121.86544,347.27,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.66,2.75,N
CAN,59.83679,-121.8055,352.59,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,299.84,4.94,N
CAN,59.83681,-121.96243,303.76,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.04,1.19,N
CAN,59.83699,-121.88761,305.35,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.85,3.98,N
CAN,59.83713,-121.82765,341.04,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,295.62,4.21,N
CAN,59.83747,-121.84985,348.87,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,302.76,6.72,N
CAN,59.83761,-121.78996,331.47,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.87,3.27,N
CAN,59.8377,-122.02887,326.82,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.43,1.24,N
CAN,59.83796,-121.81215,346.96,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,296.9,4.94,N
CAN,59.83797,-121.96908,305.97,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.95,1.19,N
CAN,59.83827,-121.99123,299.84,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.02,0.86,N
CAN,59.8383,-121.83434,331.8,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.47,2.82,N
CAN,59.83865,-121.85651,326.18,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.97,6.72,N
CAN,59.83879,-121.79662,329.2,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.55,3.27,N
CAN,59.83886,-122.03552,312.08,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.44,1.2,N
CAN,59.83899,-121.87875,300.15,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.68,0.45,N
CAN,59.83914,-121.96073,301.27,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.54,0.98,N
CAN,59.83914,-121.8188,334.25,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293,4.21,N
CAN,59.83943,-121.99789,303.12,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.06,0.86,N
CAN,59.83948,-121.84099,338.92,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.83,2.82,N
CAN,59.83983,-121.8632,306.53,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.53,2.75,N
CAN,59.83997,-121.80328,347.48,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,295.97,4.38,N
CAN,59.84002,-122.04218,296.4,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.23,1.2,N
CAN,59.84029,-121.98238,306.7,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.63,1.42,N
CAN,59.84031,-121.82545,326.66,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.11,4.21,N
CAN,59.84064,-121.84763,330.95,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.31,3.38,N
CAN,59.84089,-122.02669,295.87,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.52,1.24,N
CAN,59.841,-121.86987,300.79,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.49,2.75,N
CAN,59.84114,-121.80995,327.27,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.85,4.38,N
CAN,59.84145,-121.98905,306.58,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.88,0.86,N
CAN,59.84149,-121.83212,306.69,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.37,2.82,N
CAN,59.84167,-121.91423,296.24,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.75,1.1,N
CAN,59.84182,-121.85429,335.09,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.98,3.38,N
CAN,59.84216,-121.8765,297.72,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.53,0.45,N
CAN,59.84232,-121.81661,312.71,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.37,1.36,N
CAN,59.84266,-121.83878,313.64,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.2,2.82,N
CAN,59.843,-121.86097,336.04,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.89,4.14,N
CAN,59.84382,-121.84541,343.79,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.52,3.38,N
CAN,59.84418,-121.86762,336.17,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.18,4.14,N
CAN,59.84501,-121.85207,307.71,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.18,3.38,N
CAN,59.84522,-122.03115,301.22,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.72,1.08,N
CAN,59.84534,-121.87429,333.11,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.07,2.1,N
CAN,59.84579,-122.07539,300.48,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,279.25,3.21,N
CAN,59.84608,-122.01565,297.76,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.54,0.74,N
CAN,59.84638,-122.0378,304.97,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.65,1.08,N
CAN,59.84651,-121.88096,300.27,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.99,2.1,N
CAN,59.84839,-122.02895,304.28,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.82,1.08,N
CAN,59.84869,-122.05109,298.56,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.29,0.69,N
CAN,59.84896,-122.07323,314.88,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.39,3.21,N
CAN,59.84955,-122.03561,315.92,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.58,1.08,N
CAN,59.84984,-122.05775,316.71,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.69,1.99,N
CAN,59.85012,-122.07986,348.23,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,295.29,3.21,N
CAN,59.85071,-122.04226,298.88,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.38,0.69,N
CAN,59.85127,-122.0865,318.36,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.94,2.14,N
CAN,59.85194,-122.03388,303.94,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.03,1.03,N
CAN,59.85215,-122.07104,299.75,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.04,1.74,N
CAN,59.85561,-122.09097,302.13,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,278.13,1.43,N
CAN,59.85675,-122.09763,303.78,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,278.64,1.05,N
CAN,59.85773,-122.06711,297.89,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.54,0.72,N
CAN,59.85798,-122.00734,297.32,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.69,0.55,N
CAN,59.85878,-122.0888,318.3,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.38,1.43,N
CAN,59.8589,-122.07375,298.85,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.16,1.26,N
CAN,59.85994,-122.09545,317.41,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.48,1.05,N
CAN,59.86092,-122.06492,301.25,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.79,0.72,N
CAN,59.86109,-122.10207,296.59,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,276.69,1.05,N
CAN,59.86121,-122.08704,305.74,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280,1.39,N
CAN,59.86237,-122.09367,314.69,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.54,1.39,N
CAN,59.86339,-122.11538,306.23,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,278.33,0.75,N
CAN,59.86353,-122.10033,329.42,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.92,3.41,N
CAN,59.86519,-121.98745,298.05,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.72,0.92,N
CAN,59.86583,-122.1136,348.7,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,305.51,10.44,N
CAN,59.86666,-122.01625,304.26,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.59,1.35,N
CAN,59.8667,-122.09814,306.46,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.86,3.41,N
CAN,59.86699,-122.12025,341.03,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.91,10.44,N
CAN,59.86786,-122.1048,336.7,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.83,3.41,N
CAN,59.86836,-121.98525,307.95,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.16,0.92,N
CAN,59.86898,-122.02956,328,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.01,3.73,N
CAN,59.86901,-122.11142,356.66,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,305.34,10.44,N
CAN,59.86953,-121.99192,338.36,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.19,6.09,N
CAN,59.86983,-122.01405,310.55,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.53,4.27,N
CAN,59.86988,-122.09595,304.26,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.02,1.23,N
CAN,59.87015,-122.03621,306.64,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.1,1.16,N
CAN,59.87017,-122.11807,356.51,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,298.2,10.44,N
CAN,59.87069,-121.99856,348.48,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,299.03,6.09,N
CAN,59.8713,-122.04286,306.96,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.87,1.16,N
CAN,59.87185,-122.00521,342.55,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,295.77,4.27,N
CAN,59.8719,-122.08714,306.62,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.19,1.47,N
CAN,59.87215,-122.02735,330.24,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.4,5.36,N
CAN,59.87246,-122.0495,305.18,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.06,1.26,N
CAN,59.87271,-121.98971,342.85,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.49,10.94,N
CAN,59.87302,-122.01185,341.79,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.85,4.27,N
CAN,59.87331,-122.034,329.61,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.41,3.15,N
CAN,59.87386,-121.99635,353.76,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,297.07,10.94,N
CAN,59.87418,-122.01849,348.5,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,295.99,5.36,N
CAN,59.87421,-122.10043,306.03,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.62,1.23,N
CAN,59.87448,-122.04066,319.74,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.1,3.15,N
CAN,59.87502,-122.00298,349.96,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,300.03,21.34,N
CAN,59.87534,-122.02514,344.24,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.08,5.36,N
CAN,59.87537,-122.10706,309.78,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.22,3.85,N
CAN,59.87564,-122.04729,336.13,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.11,4.78,N
CAN,59.87618,-122.00964,342.97,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,296.66,21.34,N
CAN,59.87623,-122.09158,311.96,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.41,1.29,N
CAN,59.8765,-122.03179,327.03,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.15,3.15,N
CAN,59.87652,-122.11372,337.2,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.13,3.85,N
CAN,59.87704,-121.99412,352.94,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,310.51,10.94,N
CAN,59.87735,-122.01629,350.57,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,300.23,17.31,N
CAN,59.87739,-122.09824,311.85,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.13,1.29,N
CAN,59.87765,-122.03843,340.69,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.26,3.15,N
CAN,59.87767,-122.12037,304.75,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.77,2.44,N
CAN,59.87795,-122.06062,296.79,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.96,6.9,N
CAN,59.8782,-122.00077,355.33,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,322.03,21.34,N
CAN,59.87851,-122.02294,344.86,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,298.87,17.31,N
CAN,59.87854,-122.10489,345.93,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,298.41,6.36,N
CAN,59.87912,-122.06727,320.18,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.55,6.9,N
CAN,59.87967,-122.02959,342.2,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.75,5.31,N
CAN,59.8797,-122.11153,356,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.48,6.36,N
CAN,59.87997,-122.05177,334.92,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.48,4.78,N
CAN,59.88027,-122.07392,296.64,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283,2.72,N
CAN,59.88056,-122.09605,301.68,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.44,1.29,N
CAN,59.88082,-122.03623,351.22,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.83,5.31,N
CAN,59.88113,-122.05843,356.31,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,304.76,6.9,N
CAN,59.88137,-121.99856,306.13,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.94,2.71,N
CAN,59.88172,-122.10271,322.19,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.53,6.36,N
CAN,59.88223,-121.98307,304.99,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.42,2.04,N
CAN,59.88229,-122.06507,367,0.39,0.36,2025-06-30,1041,N20,VIIRS,h,2.0NRT,309.7,6.9,N
CAN,59.88258,-122.08721,296.48,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.37,2.65,N
CAN,59.88284,-122.02738,336.37,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.4,5.31,N
CAN,59.88344,-122.07172,334.23,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.96,2.72,N
CAN,59.8837,-122.01188,332.21,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.96,2.64,N
CAN,59.88456,-121.99638,300.16,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.27,2.71,N
CAN,59.8846,-122.07838,323.16,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.74,2.72,N
CAN,59.88485,-122.01853,338.93,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.46,2.64,N
CAN,59.88489,-122.10052,301.73,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.99,3.77,N
CAN,59.88571,-122.00304,342.33,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.66,2.71,N
CAN,59.88576,-122.08503,339.83,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,295.68,2.65,N
CAN,59.88601,-122.02518,316.51,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.87,2.99,N
CAN,59.88605,-122.10715,335.77,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.13,3.77,N
CAN,59.88633,-122.04736,309.6,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.8,2.64,N
CAN,59.88657,-121.98756,310.21,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.87,1.1,N
CAN,59.88688,-122.00969,304.25,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.04,2.64,N
CAN,59.88691,-122.09168,318.12,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.78,2.65,N
CAN,59.88717,-122.03182,319.78,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.02,2.99,N
CAN,59.88748,-122.05403,307.15,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.8,1.08,N
CAN,59.88778,-122.07618,301.05,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.35,1.51,N
CAN,59.88808,-122.09832,333.14,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.19,3.77,N
CAN,59.88864,-122.06068,296.15,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.66,1.08,N
CAN,59.88894,-122.08283,345.51,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,299.02,4.93,N
CAN,59.88923,-122.10497,350.39,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.56,3.77,N
CAN,59.88976,-121.98537,303.68,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.54,1.1,N
CAN,59.89009,-122.08949,355.95,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,304.52,4.93,N
CAN,59.89066,-122.05182,301.76,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.44,2.33,N
CAN,59.89091,-121.99203,297.59,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.32,0.79,N
CAN,59.89124,-122.09613,354.67,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,297.14,4.7,N
CAN,59.89181,-122.05849,309.8,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.39,2.33,N
CAN,59.89211,-122.08064,308.44,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.03,4.93,N
CAN,59.8924,-122.10278,304.79,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.42,4.7,N
CAN,59.89267,-122.04294,308.35,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.74,2.32,N
CAN,59.89293,-121.98319,299.91,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.23,0.42,N
CAN,59.89297,-122.06516,310.22,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.71,4.76,N
CAN,59.89326,-122.08728,326.08,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.19,4.93,N
CAN,59.89383,-122.04961,330,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.2,2.33,N
CAN,59.89413,-122.07181,341,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.92,4.76,N
CAN,59.89469,-122.03409,300.25,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.53,1.59,N
CAN,59.89499,-122.05627,332.35,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.2,2.33,N
CAN,59.89529,-122.07846,326.37,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.03,3.33,N
CAN,59.89584,-122.04074,331.17,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.4,1.59,N
CAN,59.89614,-122.06295,340.16,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.77,4.76,N
CAN,59.897,-122.04739,331.02,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.73,2.12,N
CAN,59.8973,-122.0696,353.71,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.52,4.76,N
CAN,59.89786,-122.03191,306.04,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.18,1.59,N
CAN,59.89816,-122.05406,332.91,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291,2.12,N
CAN,59.89902,-122.03854,310.91,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.88,1.59,N
CAN,59.89932,-122.06074,330.91,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.8,3.08,N
CAN,59.90017,-122.0452,311.16,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.08,2.12,N
CAN,59.90104,-122.02973,300.48,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.18,0.95,N
CAN,59.90133,-122.05186,297.95,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.54,2.12,N
CAN,59.90277,-121.9988,309.19,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.78,1.13,N
CAN,59.90422,-122.02754,300.12,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.27,0.95,N
